x,y
0.5694846585502689,0.6341176524249221
0.5240259847196728,0.6346688915574212
0.47361680219960517,0.6351737836530446
0.41740242521566306,0.6356274981382973
0.35431938669337626,0.6360238990789535
0.28302754205255853,0.6363551268329486
0.20181383370693032,0.6366110047273716
0.1084528844891289,0.6367781792080258
-0.0,0.6368388427232776
-0.0,0.6368388427232776
-0.1084528844891289,0.6367781792080258
-0.20181383370693032,0.6366110047273716
-0.28302754205255853,0.6363551268329486
-0.35431938669337626,0.6360238990789535
-0.41740242521566306,0.6356274981382973
-0.47361680219960517,0.6351737836530446
-0.5240259847196728,0.6346688915574212
-0.5694846585502689,0.6341176524249221
-0.6106875657809103,0.6335238921249494
-0.6482052463045934,0.6328906515912112
-0.6825106050136657,0.6322203499073956
-0.7139989393713744,0.6315149069698871
-0.7430032313929089,0.6307758368596307
-0.7698059608746325,0.630004319677181
-0.7946483294148456,0.6292012573273639
-0.8177375339729954,0.6283673171914712
-0.8392525547576236,0.6275029665506793
-0.8593487998193626,0.6266084998682852
-0.8781618614261468,0.6256840604989519
-0.8958105762670443,0.6247296580035369
-0.9123995354975207,0.6237451819632903
-0.9280211566576745,0.6227304129767927
-0.9427574041592073,0.6216850313658498
-0.956681225969679,0.6206086239980615
-0.9698577596468653,0.6195006895435109
-0.9823453497952456,0.6183606424136242
-0.9941964104685679,0.6171878155763879
-1.005458159399866,0.6159814623998691
-1.016173245742558,0.6147407576425572
-1.0263802889125213,0.6134647976822535
-1.036114342876632,0.6121526000535441
-1.0454072976469488,0.6108031023460446
-1.0542882276662873,0.6094151605007441
-1.0627836950999596,0.6079875465291164
-1.070918014694849,0.6065189456687318
-1.078713485765218,0.6050079529793858
-1.0861905959636962,0.6034530693749379
-1.0933682007558423,0.6018526970778343
-1.100263681906311,0.600205134475401
-1.1068930877790408,0.5985085703492439
-1.1132712578336088,0.5967610774412676
-1.119411933349039,0.5949606053117636
-1.125327856112558,0.5931049724365172
-1.13103085656379,0.5911918574807927
-1.1365319326766368,0.5892187896781671
-1.141841320684806,0.5871831382313123
-1.1469685586074043,0.5850821006397557
-1.1519225434036104,0.5829126898461253
-1.1567115824766745,0.5806717200771409
-1.161343440154282,0.578355791238337
-1.1658253796922506,0.5759612717018052
-1.1701642012795115,0.573484279303702
-1.1743662764626246,0.570920660342403
-1.178437579356334,0.5682659663383185
-1.1823837149615855,0.565515428281895
-1.1862099448730343,0.562663928056279
-1.1899212106235273,0.5597059666745197
-1.1935221548825352,0.5566356289168044
-1.197017140698488,0.5534465438895204
-1.200410268950802,0.5501318409531555
-1.2037053941556686,0.5466841003779211
-1.2069061387498758,0.543095297981848
-1.2100159059587716,0.539356742882609
-1.2130378913374633,0.5354590073474247
-1.2159750930582327,0.5313918475499798
-1.2188303210014881,0.5271441138331435
-1.2216062046920892,0.5227036488234744
-1.2243052001070882,0.518057171438316
-1.226929595364507,0.5131901444562605
-1.2294815152851144,0.508086622871279
-1.2319629247997377,0.5027290796999331
-1.2343756311527758,0.49709820523428394
-1.2367212848272484,0.4911726748976228
-1.2390013790870218,0.4849288798234327
-1.241217247996123,0.4783406129848395
-1.2433700627316993,0.47137870207960386
-1.2454608259535853,0.46401057832883724
-1.2474903639265806,0.45619976774876037
-1.2494593160070737,0.44790528813352215
-1.2513681209979037,0.4390809307130734
-1.2532169997365703,0.4296743999096811
-1.2550059331013586,0.4196262773788118
-1.2567346343829424,0.4088687669864977
-1.2584025146547277,0.3973241647074228
-1.260008639354362,0.38490298043731624
-1.2615516737192614,0.37150161569645446
-1.2630298139397742,0.3569994696856872
-1.2644406998147912,0.34125530250683284
-1.2657813031824223,0.3241026231522967
-1.2670477842498988,0.30534378289045516
-1.2682353048498443,0.28474232927513443
-1.2693377831148425,0.2620129923598364
-1.270347567306089,0.23680840109980258
-1.2712549962765947,0.20870121260783153
-1.272047798157907,0.17715969334668813
-1.2727102536658972,0.14151377102627927
-1.2732220094547433,0.10090691685346516
-1.2735563584160516,0.05422644224456445
-1.2736776854465552,-0.0
-1.2736776854465552,-0.0
-1.2735563584160516,-0.05422644224456445
-1.2732220094547433,-0.10090691685346516
-1.2727102536658972,-0.14151377102627927
-1.272047798157907,-0.17715969334668813
-1.2712549962765947,-0.20870121260783153
-1.270347567306089,-0.23680840109980258
-1.2693377831148425,-0.2620129923598364
-1.2682353048498443,-0.28474232927513443
-1.2670477842498988,-0.30534378289045516
-1.2657813031824223,-0.3241026231522967
-1.2644406998147912,-0.34125530250683284
-1.2630298139397742,-0.3569994696856872
-1.2615516737192614,-0.37150161569645446
-1.260008639354362,-0.38490298043731624
-1.2584025146547277,-0.3973241647074228
-1.2567346343829424,-0.4088687669864977
-1.2550059331013586,-0.4196262773788118
-1.2532169997365703,-0.4296743999096813
-1.2513681209979037,-0.4390809307130734
-1.2494593160070737,-0.44790528813352215
-1.2474903639265806,-0.45619976774876037
-1.2454608259535853,-0.46401057832883724
-1.2433700627316997,-0.47137870207960364
-1.241217247996123,-0.4783406129848395
-1.2390013790870218,-0.48492887982343263
-1.2367212848272484,-0.4911726748976228
-1.2343756311527758,-0.49709820523428394
-1.2319629247997381,-0.502729079699933
-1.2294815152851144,-0.508086622871279
-1.226929595364507,-0.5131901444562607
-1.2243052001070882,-0.518057171438316
-1.2216062046920892,-0.5227036488234744
-1.2188303210014881,-0.5271441138331436
-1.2159750930582327,-0.5313918475499798
-1.2130378913374635,-0.5354590073474245
-1.2100159059587716,-0.539356742882609
-1.2069061387498758,-0.5430952979818481
-1.2037053941556686,-0.5466841003779211
-1.200410268950802,-0.5501318409531555
-1.1970171406984877,-0.5534465438895204
-1.1935221548825352,-0.5566356289168044
-1.1899212106235273,-0.5597059666745196
-1.1862099448730343,-0.562663928056279
-1.1823837149615855,-0.565515428281895
-1.1784375793563342,-0.5682659663383184
-1.1743662764626246,-0.570920660342403
-1.1701642012795115,-0.5734842793037022
-1.1658253796922506,-0.5759612717018052
-1.1613434401542817,-0.5783557912383372
-1.156711582476674,-0.580671720077141
-1.1519225434036104,-0.5829126898461253
-1.146968558607404,-0.5850821006397557
-1.141841320684806,-0.5871831382313123
-1.136531932676637,-0.589218789678167
-1.13103085656379,-0.5911918574807927
-1.125327856112558,-0.5931049724365172
-1.1194119333490393,-0.5949606053117636
-1.1132712578336088,-0.5967610774412676
-1.1068930877790408,-0.598508570349244
-1.100263681906311,-0.600205134475401
-1.0933682007558423,-0.6018526970778343
-1.086190595963696,-0.6034530693749379
-1.078713485765218,-0.6050079529793858
-1.0709180146948494,-0.6065189456687317
-1.0627836950999596,-0.6079875465291164
-1.054288227666287,-0.6094151605007441
-1.0454072976469488,-0.6108031023460446
-1.036114342876632,-0.6121526000535441
-1.026380288912521,-0.6134647976822535
-1.016173245742558,-0.6147407576425572
-1.0054581593998662,-0.6159814623998688
-0.9941964104685679,-0.6171878155763879
-0.9823453497952456,-0.6183606424136242
-0.9698577596468654,-0.6195006895435109
-0.956681225969679,-0.6206086239980615
-0.9427574041592077,-0.6216850313658496
-0.9280211566576745,-0.6227304129767927
-0.9123995354975207,-0.6237451819632903
-0.8958105762670443,-0.6247296580035369
-0.8781618614261468,-0.6256840604989519
-0.8593487998193622,-0.6266084998682852
-0.8392525547576236,-0.6275029665506793
-0.8177375339729954,-0.6283673171914712
-0.7946483294148456,-0.6292012573273639
-0.7698059608746325,-0.630004319677181
-0.7430032313929089,-0.6307758368596307
-0.7139989393713744,-0.6315149069698871
-0.6825106050136657,-0.6322203499073956
-0.6482052463045934,-0.6328906515912112
-0.6106875657809103,-0.6335238921249494
-0.5694846585502689,-0.6341176524249221
-0.5240259847196728,-0.6346688915574212
-0.47361680219960517,-0.6351737836530446
-0.41740242521566306,-0.6356274981382973
-0.35431938669337626,-0.6360238990789535
-0.28302754205255853,-0.6363551268329486
-0.20181383370693032,-0.6366110047273716
-0.1084528844891289,-0.6367781792080258
-0.0,-0.6368388427232776
-0.0,-0.6368388427232776
0.1084528844891289,-0.6367781792080258
0.20181383370693032,-0.6366110047273716
0.28302754205255853,-0.6363551268329486
0.35431938669337626,-0.6360238990789535
0.41740242521566306,-0.6356274981382973
0.47361680219960517,-0.6351737836530446
0.5240259847196728,-0.6346688915574212
0.5694846585502689,-0.6341176524249221
0.6106875657809103,-0.6335238921249494
0.6482052463045934,-0.6328906515912112
0.6825106050136657,-0.6322203499073956
0.7139989393713744,-0.6315149069698871
0.7430032313929089,-0.6307758368596307
0.7698059608746325,-0.630004319677181
0.7946483294148456,-0.6292012573273639
0.8177375339729954,-0.6283673171914712
0.8392525547576236,-0.6275029665506793
0.8593487998193626,-0.6266084998682852
0.8781618614261468,-0.6256840604989519
0.8958105762670443,-0.6247296580035369
0.9123995354975207,-0.6237451819632903
0.9280211566576745,-0.6227304129767927
0.9427574041592073,-0.6216850313658498
0.956681225969679,-0.6206086239980615
0.9698577596468653,-0.6195006895435109
0.9823453497952456,-0.6183606424136242
0.9941964104685679,-0.6171878155763879
1.005458159399866,-0.6159814623998691
1.016173245742558,-0.6147407576425572
1.0263802889125213,-0.6134647976822535
1.036114342876632,-0.6121526000535441
1.0454072976469488,-0.6108031023460446
1.0542882276662873,-0.6094151605007441
1.0627836950999596,-0.6079875465291164
1.070918014694849,-0.6065189456687318
1.078713485765218,-0.6050079529793858
1.0861905959636962,-0.6034530693749379
1.0933682007558423,-0.6018526970778343
1.100263681906311,-0.600205134475401
1.1068930877790408,-0.5985085703492439
1.1132712578336088,-0.5967610774412676
1.119411933349039,-0.5949606053117636
1.125327856112558,-0.5931049724365172
1.13103085656379,-0.5911918574807927
1.1365319326766368,-0.5892187896781671
1.141841320684806,-0.5871831382313123
1.1469685586074043,-0.5850821006397557
1.1519225434036104,-0.5829126898461253
1.1567115824766745,-0.5806717200771409
1.161343440154282,-0.578355791238337
1.1658253796922506,-0.5759612717018052
1.1701642012795115,-0.573484279303702
1.1743662764626246,-0.570920660342403
1.178437579356334,-0.5682659663383185
1.1823837149615855,-0.565515428281895
1.1862099448730343,-0.562663928056279
1.1899212106235273,-0.5597059666745197
1.1935221548825352,-0.5566356289168044
1.197017140698488,-0.5534465438895204
1.200410268950802,-0.5501318409531555
1.2037053941556686,-0.5466841003779211
1.2069061387498758,-0.543095297981848
1.2100159059587716,-0.539356742882609
1.2130378913374633,-0.5354590073474247
1.2159750930582327,-0.5313918475499798
1.2188303210014881,-0.5271441138331435
1.2216062046920892,-0.5227036488234744
1.2243052001070882,-0.518057171438316
1.226929595364507,-0.5131901444562605
1.2294815152851144,-0.508086622871279
1.2319629247997377,-0.5027290796999331
1.2343756311527758,-0.49709820523428394
1.2367212848272484,-0.4911726748976228
1.2390013790870218,-0.4849288798234327
1.241217247996123,-0.4783406129848395
1.2433700627316993,-0.47137870207960386
1.2454608259535853,-0.46401057832883724
1.2474903639265806,-0.45619976774876037
1.2494593160070737,-0.44790528813352215
1.2513681209979037,-0.4390809307130734
1.2532169997365703,-0.4296743999096811
1.2550059331013586,-0.4196262773788118
1.2567346343829424,-0.4088687669864977
1.2584025146547277,-0.3973241647074228
1.260008639354362,-0.38490298043731624
1.2615516737192614,-0.37150161569645446
1.2630298139397742,-0.3569994696856872
1.2644406998147912,-0.34125530250683284
1.2657813031824223,-0.3241026231522967
1.2670477842498988,-0.30534378289045516
1.2682353048498443,-0.28474232927513443
1.2693377831148425,-0.2620129923598364
1.270347567306089,-0.23680840109980258
1.2712549962765947,-0.20870121260783153
1.272047798157907,-0.17715969334668813
1.2727102536658972,-0.14151377102627927
1.2732220094547433,-0.10090691685346516
1.2735563584160516,-0.05422644224456445
1.2736776854465552,-0.0
